index,sentence,video_path
4838,প্রধান মন্ত্রী আমাকে একটি বাসা দিয়েছে সাহায্য করেছে,data/videos/video/4838.mp4
2520,আমার চাচাতো ভাই ভুটান যাবে,data/videos/video/2520.mp4
4108,তুমি ভালো আছো,data/videos/video/4108.mp4
1284,তুমি ভালো আছো,data/videos/video/1284.mp4
2556,আমার জাম ভালো লাগে,data/videos/video/2556.mp4
3092,আমি মঙ্গলবারে ইংল্যান্ড যাব,data/videos/video/3092.mp4
2340,আমার কদবেল খেতে ভালো লাগে,data/videos/video/2340.mp4
2673,আমার বাব উকিল,data/videos/video/2673.mp4
2095,আমি তেলাপোকা দেখি নাই,data/videos/video/2095.mp4
2303,সে পর্যন্ত আপনারা সবাই ভালো থাকুন,data/videos/video/2303.mp4
4274,শুভ জন্মদিন,data/videos/video/4274.mp4
1461,শুভ জন্মদিন,data/videos/video/1461.mp4
2995,আমি ডিসেম্বরে নেপাল যাবো,data/videos/video/2995.mp4
2998,আমি ডিসেম্বরে ভারত যাব,data/videos/video/2998.mp4
2516,আমার চাচাতো ভাই বিদেশ যাবে,data/videos/video/2516.mp4
1722,আমার বোন ঘোড়া দেখেছে,data/videos/video/1722.mp4
3304,তোমার চাচাতো ভাই ভালো মানুষ,data/videos/video/3304.mp4
5145,তোমার চাচাতো ভাই ভালো মানুষ,data/videos/video/5145.mp4
2414,আমার খালাতো ভাই রান্না খেতে মজা,data/videos/video/2414.mp4
2267,মামী শনিবার দুধ খায়,data/videos/video/2267.mp4
1747,আমার বোন রবিবার ভাত খায়,data/videos/video/1747.mp4
2758,আমার ভাই অস্ট্রেলিয়া যাবে,data/videos/video/2758.mp4
3702,আমার অতীত ভালো,data/videos/video/3702.mp4
4750,আমার অতীত ভালো,data/videos/video/4750.mp4
2210,তুমি শুক্রবার মাছ খাবা,data/videos/video/2210.mp4
2574,আমার ফুপা রাশিয়া যাবে,data/videos/video/2574.mp4
71,আমার ভাই দিক দেখতে যাবে,data/videos/video/71.mp4
4500,আমার ভাই দিক দেখতে যাবে,data/videos/video/4500.mp4
908,আমার দুলাভাই ভালো,data/videos/video/908.mp4
2100,আমি দূর্বল ডাক্তার দেখাবো,data/videos/video/2100.mp4
4284,আমি ডিসেম্বরের শ্রীলঙ্কা যাব,data/videos/video/4284.mp4
239,আমি ডিসেম্বরের শ্রীলঙ্কা যাব,data/videos/video/239.mp4
2970,আমি কবি,data/videos/video/2970.mp4
3077,আমি বৃহস্পতিবারে শ্রীলঙ্কা যাব,data/videos/video/3077.mp4
4815,জুতা পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/4815.mp4
3264,জুতা পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/3264.mp4
2878,আমার মামাতো ভাই আমেরিকা যাবে,data/videos/video/2878.mp4
306,আমি সেপ্টেম্বরে বিদেশ যাব,data/videos/video/306.mp4
4430,আমি সেপ্টেম্বরে বিদেশ যাব,data/videos/video/4430.mp4
2951,আমি আগস্টে ভুটান যাবো,data/videos/video/2951.mp4
2657,আমার ফুফু ভারত যাবে,data/videos/video/2657.mp4
1665,আমার বাবা বিড়াল দেখেছে,data/videos/video/1665.mp4
878,আমার খালা অনেক ভালো,data/videos/video/878.mp4
3384,আমার খালা অনেক ভালো,data/videos/video/3384.mp4
5311,আমার খালা অনেক ভালো,data/videos/video/5311.mp4
5156,তুমি বই পড়,data/videos/video/5156.mp4
3288,তুমি বই পড়,data/videos/video/3288.mp4
2608,আমার ফুফাতো বোন নেপাল যাবে,data/videos/video/2608.mp4
4739,আমি জাদুঘরে যাব,data/videos/video/4739.mp4
3764,আমি জাদুঘরে যাব,data/videos/video/3764.mp4
1820,আমার বড় ভাই তেলাপোকা দেখেছে,data/videos/video/1820.mp4
3067,আমি বৃহস্পতিবার মুভি দেখতে যাব,data/videos/video/3067.mp4
3413,১২ জানুয়ারি আমার জন্মদিন,data/videos/video/3413.mp4
1505,১২ জানুয়ারি আমার জন্মদিন,data/videos/video/1505.mp4
5300,১২ জানুয়ারি আমার জন্মদিন,data/videos/video/5300.mp4
3525,আমি রাতে রুটি খাই,data/videos/video/3525.mp4
5283,আমি রাতে রুটি খাই,data/videos/video/5283.mp4
2364,আমার খালা পেয়ারা খেতে পছন্দ করে,data/videos/video/2364.mp4
2933,আমার সব সময় শরৎকাল অনেক ভালো লাগে,data/videos/video/2933.mp4
2676,আমার বাবা আম খেতে পছন্দ করে,data/videos/video/2676.mp4
5044,দেখা কোরে ওয়ানক ভ্যালো লাগ্লো,data/videos/video/5044.mp4
3934,দেখা কোরে ওয়ানক ভ্যালো লাগ্লো,data/videos/video/3934.mp4
2866,আমার মামাতো বোন পাকিস্তান যাবে,data/videos/video/2866.mp4
4709,আমরা সবাই ডিম খাবো,data/videos/video/4709.mp4
861,আমরা সবাই ডিম খাবো,data/videos/video/861.mp4
5312,হ্যালো সবাইকে,data/videos/video/5312.mp4
3849,হ্যালো সবাইকে,data/videos/video/3849.mp4
854,আমরা সবাই আলু খাবো,data/videos/video/854.mp4
4702,আমরা সবাই আলু খাবো,data/videos/video/4702.mp4
842,আমরা কলা খাবো,data/videos/video/842.mp4
4690,আমরা কলা খাবো,data/videos/video/4690.mp4
5103,প্রচন্ড গরম,data/videos/video/5103.mp4
3602,প্রচন্ড গরম,data/videos/video/3602.mp4
2145,আমি সোমবার মাংস খাবো,data/videos/video/2145.mp4
3694,আপনি ইশারা ভাষা জানেন কি,data/videos/video/3694.mp4
4776,আপনি ইশারা ভাষা জানেন কি,data/videos/video/4776.mp4
3539,খাবার নেই,data/videos/video/3539.mp4
4839,খাবার নেই,data/videos/video/4839.mp4
1226,ঠিকাছে দেখবো,data/videos/video/1226.mp4
4049,ঠিকাছে দেখবো,data/videos/video/4049.mp4
3752,আমার মা বাহিরে যাবে,data/videos/video/3752.mp4
4728,আমার মা বাহিরে যাবে,data/videos/video/4728.mp4
2410,আমার খালাতো ভাই ভারত যাবে,data/videos/video/2410.mp4
2307,২ দিন সময় আছে,data/videos/video/2307.mp4
2678,আমার বাবা ইউরোপ যাবে,data/videos/video/2678.mp4
3789,ঢাকা যাবো,data/videos/video/3789.mp4
5374,ঢাকা যাবো,data/videos/video/5374.mp4
3749,আমার মা একজন উকিল,data/videos/video/3749.mp4
4715,আমার মা একজন উকিল,data/videos/video/4715.mp4
4397,আমি জুন মাসে আমেরিকা যাবো,data/videos/video/4397.mp4
203,আমি জুন মাসে আমেরিকা যাবো,data/videos/video/203.mp4
2706,আমার বাবা লিচু খেতে পছন্দ করে,data/videos/video/2706.mp4
2575,আমার ফুপাতো ভাই রাশিয়া যাবে,data/videos/video/2575.mp4
858,আমরা সবাই চিনি খাবো না,data/videos/video/858.mp4
4706,আমরা সবাই চিনি খাবো না,data/videos/video/4706.mp4
1152,আমি বিজ্ঞান ভাবি,data/videos/video/1152.mp4
3976,আমি বিজ্ঞান ভাবি,data/videos/video/3976.mp4
3203,আমি শুক্রবারে ভারত যাব,data/videos/video/3203.mp4
3370,মে মাসে ঘুরতে যাব,data/videos/video/3370.mp4
5185,মে মাসে ঘুরতে যাব,data/videos/video/5185.mp4
5032,আমার বাশা ঢাকায়,data/videos/video/5032.mp4
3462,আমার বাশা ঢাকায়,data/videos/video/3462.mp4
2028,আমার স্ত্রী সোমবার ভাত খায়,data/videos/video/2028.mp4
2627,আমার ফুফাতো ভাই চীন যাবে,data/videos/video/2627.mp4
1240,তুমি অনেক দূর্বল,data/videos/video/1240.mp4
4062,তুমি অনেক দূর্বল,data/videos/video/4062.mp4
3214,আমি সেপ্টেম্বরে বাড়িতে যাব,data/videos/video/3214.mp4
3761,আমি ইংরেজিতে কথা বলি,data/videos/video/3761.mp4
4759,আমি ইংরেজিতে কথা বলি,data/videos/video/4759.mp4
3022,আমি বসন্তকালে বাড়িতে যাই,data/videos/video/3022.mp4
1692,আমার বাবা শুক্রবার মাংস খাবে,data/videos/video/1692.mp4
2497,আমার চাচাতো বোন ভার্সিটিতে পড়ালেখা করে,data/videos/video/2497.mp4
