index,sentence,video_path,sentence_original
134,আমার মামার সাপ ভয় লাগে,data/videos/video/134.mp4,আমার মামার সাপ ভয় লাগে
3323,তোমার বাবা কি করে,data/videos/video/3323.mp4,তোমার বাবা কি করে
5167,তোমার বাবা কি করে,data/videos/video/5167.mp4,তোমার বাবা কি করে
4910,সবাই সাবধানে থাকবেন,data/videos/video/4910.mp4,সবাই সাবধানে থাকবেন
3658,সবাই সাবধানে থাকবেন,data/videos/video/3658.mp4,সবাই সাবধানে থাকবেন
2203,তুমি শনিবার দুধ খাবা,data/videos/video/2203.mp4,তুমি শনিবার দুধ খাবা
3011,আমি নভেম্বরে ভুটান যাব,data/videos/video/3011.mp4,আমি নভেম্বরে ভুটান যাব
921,আমার পরিবারের সাথে দেখা হয়েছে,data/videos/video/921.mp4,আমার পরিবারের সাথে দেখা হয়েছে
1315,তোমার জন্মদিন ২২ জুলাই,data/videos/video/1315.mp4,তোমার জন্মদিন ২২ জুলাই
4137,তোমার জন্মদিন ২২ জুলাই,data/videos/video/4137.mp4,তোমার জন্মদিন ২২ জুলাই
4222,বোন বিরতি নিছে,data/videos/video/4222.mp4,বোন বিরতি নিছে
1392,বোন বিরতি নিছে,data/videos/video/1392.mp4,বোন বিরতি নিছে
2965,আমি এপ্রিলে ভুটান যাবো,data/videos/video/2965.mp4,আমি এপ্রিলে ভুটান যাবো
4273,শুভ অপরাহ্ন,data/videos/video/4273.mp4,শুভ অপরাহ্ন
1460,শুভ অপরাহ্ন,data/videos/video/1460.mp4,শুভ অপরাহ্ন
3827,শুভ অপরাহ্ন,data/videos/video/3827.mp4,শুভ অপরাহ্ন
5314,শুভ অপরাহ্ন,data/videos/video/5314.mp4,শুভ অপরাহ্ন
2476,আমার চাচা মালদ্বীপ যাবে,data/videos/video/2476.mp4,আমার চাচা মালদ্বীপ যাবে
3646,লবনাক্ত গরম পানি দিয়ে কুলি করবেন,data/videos/video/3646.mp4,লবনাক্ত গরম পানি দিয়ে কুলি করবেন
4919,লবনাক্ত গরম পানি দিয়ে কুলি করবেন,data/videos/video/4919.mp4,লবনাক্ত গরম পানি দিয়ে কুলি করবেন
2642,আমার ফুফু ইংল্যান্ডে যাবে,data/videos/video/2642.mp4,আমার ফুফু ইংল্যান্ডে যাবে
1339,তোমার মিটিং কয়টায় সময়,data/videos/video/1339.mp4,তোমার মিটিং কয়টায় সময়
4161,তোমার মিটিং কয়টায় সময়,data/videos/video/4161.mp4,তোমার মিটিং কয়টায় সময়
2073,আমি কচ্ছপ দেখেছি,data/videos/video/2073.mp4,আমি কচ্ছপ দেখেছি
2968,আমি ও তুমি স্কুল যাই,data/videos/video/2968.mp4,আমি ও তুমি স্কুল যাই
1783,আমার বড় বোন টিয়া পাখি দেখে নাই,data/videos/video/1783.mp4,আমার বড় বোন টিয়া পাখি দেখে নাই
4626,আই লাভ উ,data/videos/video/4626.mp4,আই লাভ উ
793,আই লাভ উ,data/videos/video/793.mp4,আই লাভ উ
3671,৩টায় ঘুমাই,data/videos/video/3671.mp4,৩টায় ঘুমাই
5273,৩টায় ঘুমাই,data/videos/video/5273.mp4,৩টায় ঘুমাই
2728,আমার বোন এর রান্না খেতে মজা,data/videos/video/2728.mp4,আমার বোন এর রান্না খেতে মজা
2234,মামা আমি দেখি নাই,data/videos/video/2234.mp4,মামা আমি দেখি নাই
2811,আমার মা জাপান যাবে,data/videos/video/2811.mp4,আমার মা জাপান যাবে
1987,আমার মেয়ে মংগলবার মাংস খাবে,data/videos/video/1987.mp4,আমার মেয়ে মংগলবার মাংস খাবে
863,আমরা সবাই পেয়াজ খাবে,data/videos/video/863.mp4,আমরা সবাই পেয়াজ খাবে
4711,আমরা সবাই পেয়াজ খাবে,data/videos/video/4711.mp4,আমরা সবাই পেয়াজ খাবে
2272,মামী শুক্রবার ভাত খায়,data/videos/video/2272.mp4,মামী শুক্রবার ভাত খায়
1942,আমার মা বৃহস্পতিবার মাংস খায়,data/videos/video/1942.mp4,আমার মা বৃহস্পতিবার মাংস খায়
4233,ভাই প্রশংসা পত্র দেখবে,data/videos/video/4233.mp4,ভাই প্রশংসা পত্র দেখবে
1412,ভাই প্রশংসা পত্র দেখবে,data/videos/video/1412.mp4,ভাই প্রশংসা পত্র দেখবে
3505,আমি প্রতিদিন ইশারা ভাষা অনুশীলন করি,data/videos/video/3505.mp4,আমি প্রতিদিন ইশারা ভাষা অনুশীলন করি
4938,আমি প্রতিদিন ইশারা ভাষা অনুশীলন করি,data/videos/video/4938.mp4,আমি প্রতিদিন ইশারা ভাষা অনুশীলন করি
2977,আমি চিঠি লিখি,data/videos/video/2977.mp4,আমি চিঠি লিখি
2367,আমার খালা বিদেশ যাবে,data/videos/video/2367.mp4,আমার খালা বিদেশ যাবে
2615,আমার ফুফাতো বোন মালদ্বীপ যাবে,data/videos/video/2615.mp4,আমার ফুফাতো বোন মালদ্বীপ যাবে
236,আমি ডিসেম্বরে বিদেশ যাব,data/videos/video/236.mp4,আমি ডিসেম্বরে বিদেশ যাব
4429,আমি ডিসেম্বরে বিদেশ যাব,data/videos/video/4429.mp4,আমি ডিসেম্বরে বিদেশ যাব
1809,আমার বড় ভাই কচ্ছপ দেখে নাই,data/videos/video/1809.mp4,আমার বড় ভাই কচ্ছপ দেখে নাই
4982,কাছে আসলে দেখি পেছনের বসার জায়গা ভরা,data/videos/video/4982.mp4,কাছে আসলে দেখি পেছনের বসার জায়গা ভরা
